gene_name,indices
ARPC1AP4,117132
OR7E21P,117135
FOXD1-AS1,117157
RLIG1P1,117164
OR10J2P,117179;274353
HSD3BP3,117197
PHF5AP7,117210
HMMR-AS1,117212
LINC02071,117214
SUCLG2P4,117224
CUL4AP1,117233
ZP3P1,117243
NIHCOLE,117249
LRRC37A15P,117264
AARS1P1,117272
SETP21,117275
LINC02364,117278
PRYP6,117280
MTCO3P39,117288;243453
EFL1P2,117293
SNRPCP8,117295
CIR1P2,117296
MTCYBP44,117309
LRRC34P2,117324
EEF1A1P20,117326
UBE2Q2P10,117328
MTND4LP31,117333
GPM6A-DT,117336
MTCO2P32,117337;203626
LINC02123,117341
AIDAP2,117353
LRP2BP-AS1,117355
LINC00605,117368
LDHBP3,117375
SLEAR,117392
GGCTP1,117405
ADI1P2,117409
DOC2GP,117414
TOX4P1,117418
LINC01618,117420;223866
EEF1A1P9,117436
RFPL4AP5,117437
MTND5P4,117438
SMURF2P1,117451
MTND4P8,117456
MTATP6P9,117497
ALG1L12P,117502;276434
ZEB2P1,117504
MTHFD2P4,117529
KIAA1191P1,117531
TILRLS,117532
H3P17,117555
SCGB1D5P,117579
ELL2P2,117580
FAM90A6P,117590;200114
LINC01218,117592
PRSS44P,117596
LINC02353,117617
OR7E41P,117625
HMGN1P9,117648
YTHDF1P1,117652
LINC02315,117653
PSMC1P4,117671
LINC02212,117677
MTCO1P30,117678
ALG1L6P,117681;242854
WBP1LP2,117688
ZNF346-IT1,117692
RFPL4AP3,117695
MTCO1P35,117698
GAPDHP70,117707
LINC02497,117718
HNRNPKP5,117725
PSD2-AS1,117729
GAPDHP62,117734
SLC25A5P6,117748
SPDYE16,117760;204642
GOLGA6L5P,117761;273716
KRT18P45,117767
HNRNPA1P12,117792
TET2-AS1,117823
LINC02882,117825
MTCO1P24,117846
YPEL3-DT,117859
MICOS10P4,117870
PRELID3BP4,117873
STX18-IT1,117883
RPS27AP18,117926
FABP5P5,117927
BFSP2-AS1,117932
FABP5P12,117933
OR52V1P,117945
HNRNPH1P3,117952
USP17L19,117953
USP17L27,117961
MRPS5P3,117964
KRT8P48,117983
MCPH1-AS1,117991;215434
MTCO2P24,117993
LINC00942,117996
FHP2,118000
LINC01843,118008
DNAJB6P2,118061
ACTBP2,118085
LINC01216,118099
NTAN1P2,118101
KRT18P21,118134
PRDX2P3,118142;210493
DDIT4L-AS1,118144
ADAM20P2,118189
LINC02382,118199
CTNNA1P1,118207
HIGD1AP3,118214
LINC01337,118227
SLIT2-IT1,118236
RN7SKP24,118241
RNA5SP445,118242
RNU6-857P,118243
RNU6-998P,118244
RNA5-8SP6,118246
RNU7-61P,118247
RNU7-37P,118248
RNU6-632P,118249
RNU7-20P,118250
RN7SKP67,118251
RNA5SP419,118253
RNU2-13P,118254
RNU6-408P,118255
RNU7-123P,118256
RNU5E-3P,118257
RNU7-175P,118258
MIR2277,118259
RNU7-41P,118260
RNU6-488P,118261
RNA5SP401,118263
RN7SKP122,118265
SCARNA8,118266
RNU6-1053P,118268
RNU4ATAC13P,118269
RN7SKP13,118270
RNU7-124P,118272
RNA5SP112,118273
RNU7-60P,118274
RNU4ATAC11P,118275
RNU5F-8P,118276
RN7SKP46,118277
RNU4-29P,118278
RNU6-75P,118279
RNU6-999P,118280
RNA5SP385,118281
RNU6-848P,118282
RN7SKP298,118283
RNA5SP418,118284
RNU6-138P,118285
RNU6-470P,118286
RNA5SP446,118287
RNA5SP518,118288
RNU7-8P,118289
RNA5SP217,118290
RNA5SP486,118291
RNU6-1129P,118293
RNU6-377P,118294
RN7SKP242,118296
RNA5SP356,118299
RNU6-1170P,118300
RNA5SP20,118301
RNU7-47P,118303
RNU5A-7P,118304
RNU4-57P,118305
SCARNA16,118306
SCARNA6,118307;199236
RNU6-237P,118309
RNU6-863P,118311
RNU6-1294P,118315
RNU6-202P,118317
RN7SKP14,118318
RN7SKP132,118319
RNU6-983P,118322
RN7SKP18,118323
SNORD116-26,118324
RNA5SP157,118325
RNU6-322P,118327
RNU6-583P,118328
RNA5SP162,118330
RN7SKP19,118331
RNA5SP436,118333
RNU6-1114P,118335
RNU6-319P,118336
RNU6ATAC32P,118337
RNU7-12P,118340
RN7SKP155,118341
RNU6-1334P,118342
RNU6-732P,118343
RNU6-803P,118344
RNA5SP96,118346
RNU6-772P,118347
RNU6-507P,118349
MIR449C,118350
RNA5SP362,118351
RNU6-1288P,118353
MIR1343,118355
RNU6-518P,118357
SCARNA21B,118358
RNU7-71P,118360
SCARNA23,118361
RNU2-69P,118362
RNA5SP182,118363
RNU6-615P,118364
RNU5F-2P,118365
RNU2-45P,118366
SNORD79,118367
RNU7-75P,118368
RNU6-475P,118369
RNU6ATAC17P,118370
RNA5SP288,118371
RNU6-120P,118372
RNU6-760P,118373
RN7SKP190,118374
RNU4-49P,118375
RNA5SP497,118376
RNU7-79P,118377
RNU7-84P,118378
RNU6-976P,118380
SNORD116-27,118381
RNU6-916P,118382
SCARNA11,118383
VTRNA2-2P,118384
RNA5SP272,118385
RNU7-2P,118386
RNU6-351P,118387
RNU6-240P,118388
RNU6-491P,118389
RNU6-513P,118390
RNU7-200P,118391
RNA5SP406,118392
RNU1-61P,118393
RNU1-86P,118394
RNU7-105P,118395
RNA5SP216,118396
RNU6-276P,118398
RNA5SP408,118399
RNU6-189P,118401
RNU6-871P,118402
SNORD116-28,118403
RNU6-1143P,118404
RN7SKP179,118405
RNA5SP249,118406
RNU7-129P,118407
RNU6-1278P,118408
RNA5SP116,118410;216141
RNU6-693P,118412
RNA5SP411,118413
RNU6-1023P,118414
RN7SKP164,118415
RN7SKP34,118416
RNU6-1219P,118417
RNA5SP522,118418
RNU6-496P,118419
RNU6-27P,118420
RNU6-617P,118421
RNU6-1095P,118422
RNU6-1102P,118423
RNU6-559P,118424
RNU6ATAC13P,118425
RNA5SP208,118427
RNU1-41P,118429
RNU6-1333P,118430
RNU6-123P,118431
RNU6-473P,118432
RNU6-718P,118434
RN7SKP141,118435
RNU6-991P,118436
RNA5SP236,118437
RNU6-436P,118438
RNU7-52P,118439
RN7SKP43,118440
RN7SKP157,118441
RNU6-1161P,118442
RNU4ATAC18P,118445
RNA5SP180,118446
RNU7-49P,118447
SCARNA17,118448
RNA5SP227,118449
RNU2-27P,118450
RNA5SP458,118452;165151
RNU6-168P,118453
RNA5SP303,118455
RNA5SP154,118456
RNU7-154P,118457
RNU4ATAC8P,118458
RNU6-927P,118459
SCARNA5,118460;200643
RNA5SP521,118462
RNU4ATAC14P,118463
RNU6-904P,118465
RNU6-1194P,118467
RNU2-30P,118468
RNU6ATAC9P,118469
RNU6-581P,118473
RNU6-982P,118474
RNU6-1262P,118475
RNU6ATAC14P,118476
RN7SKP52,118477
RNA5SP253,118478
RNU6-1196P,118479
RNU6-561P,118480
RNU6-1281P,118481
RNU6-311P,118482
RNY4P37,118483
RNU6-397P,118484
RN7SKP288,118485
RNU6-162P,118486
RNU6-287P,118487
RNA5SP228,118489
RNA5SP412,118491
RNU6-150P,118493
RN7SKP276,118497
RNU6-1101P,118498
RNU7-174P,118500
RNA5SP464,118501
RNU6-415P,118502
RNU6-469P,118503
RNU6-1041P,118504
RNU6-864P,118506
RNU2-53P,118507
RNU4-71P,118508
RNU6-390P,118509
RNA5SP341,118511
RNA5SP320,118512
RNU6-947P,118513
RNU6-416P,118514
RN7SKP196,118515
RNU6-327P,118516
RNU7-99P,118517
RNU6-277P,118518
RNU6-547P,118519
RN7SKP12,118521
RNA5SP76,118522
RN7SKP248,118523
RNU4ATAC7P,118524
RNU6-1146P,118525
RNA5SP410,118526
RNU6-346P,118528
RNU1-6P,118530;272971
RNU6-758P,118531
RNU6-917P,118532
RNU6-191P,118533
RNU1-143P,118534
RNY3P15,118535
RNA5SP220,118536
RNU6-1232P,118537
RNU6-523P,118539
RNU4ATAC4P,118541
RNU6-1108P,118542
RNU6ATAC39P,118543
RNU6-970P,118545
RNU6-1299P,118547
RNU6-313P,118548
SNORA74,118550;118670;119083;185960
RNU6-1045P,118551
RNU6-795P,118552
RNU1-155P,118554
RNU6-1338P,118556
RNU6-65P,118560
RNU6-1225P,118562
RNY3P16,118563
RNU6-1206P,118564
RNA5SP315,118565;243731
RNU6-1265P,118566
MIR2278,118567
RNU6-941P,118568
RNU6-155P,118569
RNU6-479P,118570
RNA5SP318,118572
RNU6-830P,118573
RN7SKP31,118574
RNA5SP282,118575
RNU1-95P,118576
RNA5SP287,118577
RNA5SP200,118578
RNU6-720P,118581
RNU6-109P,118582
RNU7-18P,118583
RNU7-69P,118584
RNA5SP255,118585
RNA5SP413,118586
RNU6-948P,118587
RNU2-10P,118588
RNU6-752P,118589
RNU6-781P,118590
RNU6-751P,118593
RNU6-764P,118601
RNU7-40P,118602
RNA5SP365,118603
RNU1-48P,118604
RNA5SP473,118606
RNU2-58P,118607
SNORA74D,118608
RNU6-542P,118609
MIR892C,118612
RNU6-977P,118613
RNU7-13P,118614
RNU6-1049P,118615;274930
RNU4ATAC15P,118616
RNA5SP67,118620
RN7SKP253,118621
RNU4-54P,118623
RNU7-115P,118626
RNU6-412P,118627
RNU7-3P,118628
RNA5SP92,118629
RNU6-70P,118630
RNU6-687P,118633
RNU2-35P,118635
RN7SKP265,118636
RNA5SP49,118638
RNA5SP461,118639
RNA5SP262,118640
RNA5SP61,118641
RNU6-659P,118642
RNU7-153P,118643
RNA5SP495,118645
RNA5SP417,118646
RNU4ATAC12P,118647
RNU6-1110P,118648
RNA5SP470,118649
RNU6-426P,118650
RNU7-192P,118652
SNORD116-30,118653
RNU6-406P,118654
RNU6-1089P,118655
Vault,118656;118686;118798;208910
SNORA108,118657
RNA5SP24,118658
RNU6-966P,118659
RNA5SP519,118660
RN7SKP238,118663
RNU6-589P,118664
RNU6-875P,118666
RNA5SP134,118667
RNA5SP147,118668
RNA5SP153,118671
RNU1-103P,118672
RN7SKP21,118673
RNA5SP281,118674
RNA5SP520,118675
RNY4,118676
RNU6-320P,118679
RN7SKP83,118680
RN7SKP244,118681
RNU6-184P,118682
RNU6-1038P,118683
SNORD116-25,118684
RNU6-911P,118688
RNU6-964P,118689
RNU6-1337P,118690
RNU6-62P,118691
RNA5SP148,118692
RNU6-503P,118694
RNU6-1061P,118695
RNA5SP164,118697
RNU2-34P,118698
RNA5SP121,118699
RNU6-1046P,118700
RNU6-1256P,118701
RPPH1-3P,118703
RNU6ATAC12P,118704
RNU7-25P,118706
RN7SKP287,118707
RN7SKP135,118709
RNU6-118P,118710
RNU6-506P,118711
RNU7-43P,118712
RNA5SP360,118713
RNA5SP367,118714
RNA5SP43,118716
RNU7-51P,118717
RNA5SP438,118718
RNU6-725P,118719
RNU6-358P,118720
RNA5SP395,118722
RNU6-504P,118723
RNU6-314P,118725
RNU6-68P,118726
RNU6-1018P,118727
RNA5SP414,118728
RNU5F-4P,118729
RNU6-638P,118730
RNU6-1004P,118731;217347
RNU6-1007P,118732
RN7SKP195,118733
RNU5A-4P,118734
RNU6-1291P,118736
RNU4ATAC6P,118737
RNU7-183P,118739
RNU5B-3P,118742
RNU6-1087P,118743
RNU7-121P,118745
RNU6-100P,118746
RNU6-1012P,118747
RNU6-885P,118748
RNU7-179P,118749
RNU6-1069P,118751
RNA5SP476,118752
RNU6-229P,118753
RNA5SP384,118754
RNU1-107P,118756
RNA5SP285,118758
RNU7-29P,118759;202214
RNU6-1247P,118760
RNA5SP459,118763
RNU6-344P,118767
RNU6-405P,118768
RNU6-139P,118770
RNA5SP168,118772
RNU6-107P,118773
MIR2114,118774
RNA5SP434,118775
RNU7-65P,118776
RNU6-635P,118779
RNU6-113P,118781
RN7SKP70,118782
MIR2115,118783
RNU6-347P,118784
RNU2-57P,118785
RNU7-160P,118786
RNU6-551P,118787
RNU6-521P,118788
RNU6-539P,118790
RNU6-1332P,118791
RNA5SP309,118792
RNU6-719P,118793
SCARNA13,118794
RNU7-22P,118795
RNU6-1178P,118796
RN7SKP49,118797
RNY4P20,118800
RNU6-197P,118801
RN7SKP66,118802
RNU1-142P,118803
RNU6-126P,118804
RNA5SP33,118805
RPPH1-2P,118806
RNU6-1016P,118807
RNU6-63P,118808
RNU4-77P,118809
RNU6-531P,118810
RNU6-180P,118812
RNU7-81P,118813
RNU4ATAC3P,118814
RNA5SP271,118815
RNA5SP55,118816
RNA5SP206,118817
RNU1-128P,118818
RNU7-53P,118819
RNU6-1171P,118820
RNA5SP82,118821
RNU6-783P,118823
RNU5D-2P,118824
RNU6-267P,118825;214187
RNU6-965P,118828
RNU7-193P,118829
RNU6-572P,118830
RNA5SP254,118832;218244
RNA5SP462,118834
RNU6-919P,118835
SNORD36C,118836;202086
RNU6-1282P,118837;275016
RNU6-362P,118838
RNA5SP466,118839
RNU7-149P,118840
RNU6-759P,118841
RNU6-307P,118843
RNA5SP73,118844
RNU6-861P,118845
RNU6-567P,118846
RNU6-256P,118847
RNU6-914P,118848
RNU4-18P,118849
RNU1-125P,118850
RNU6-922P,118851
RNA5SP45,118852
RNU7-28P,118853
RNU6-1153P,118854
RNU5B-6P,118855
SCARNA20,118856
RNU6-135P,118857
RNU6-1098P,118859
MIR514B,118861
RNA5SP422,118863
MIR2117,118864
RNU7-143P,118865
RNA5SP468,118866
RNU6-1224P,118867
RNU6-656P,118868
RN7SKP82,118869
RNU7-137P,118870
RNA5SP460,118871
RNU6-566P,118872
RNU6ATAC22P,118874
RNU2-44P,118875
RNU6-1150P,118876
RNU6-1191P,118878;274541
RNU6-1121P,118879
RNU6-807P,118881
RNA5SP441,118883
RNU6-1149P,118884
RNU6ATAC24P,118885
RNU6-881P,118887
RNA5SP481,118888
RNA5SP409,118889
RNU1-40P,118890
RNU6-1308P,118891
RNU6-122P,118892
RNU6-453P,118893
RN7SKP282,118894
RN7SKP219,118895
RNU2-56P,118896
RNU6-826P,118897
RNA5SP268,118898
RNU2-24P,118899
RNU6-678P,118901
RNA5SP137,118902
RNU6-1136P,118903
RNU7-30P,118904
RNU7-111P,118905
RNA5SP416,118906
RNA5SP480,118907
RNA5SP75,118908
RNU6-557P,118909
RNA5SP444,118911
RNU7-6P,118912
RN7SKP88,118914
RNU6-786P,118916
RNU6-1088P,118917
RNU6-782P,118919
RNA5SP523,118920
RNA5SP421,118922
RNA5SP102,118923
RPPH1,118925;274047
RNA5SP449,118926
RNU1-97P,118927
RNU6ATAC36P,118929
RNU6-928P,118930
RNU6-1234P,118931
RNU6-579P,118932
SCARNA15,118934
MIR2276,118938
RNA5SP34,118939
RN7SKP209,118940
SNORA21B,118941
RNU7-110P,118942
RN7SKP277,118943
RNU6-175P,118944
RNU11-2P,118945
RNU6-295P,118946
RN7SKP116,118947
SCARNA14,118948
RNU6-1198P,118949
RNA5SP392,118950
RN7SKP260,118951;200050
RNU6-352P,118952
RNU6-612P,118953
RNU6-1258P,118955;193572
RNU6-798P,118956
RNU6-677P,118958
RNU6-765P,118960
RNA5SP94,118961
RNU6-971P,118963
RNU6-980P,118964
RNU6-528P,118965
RNU7-151P,118966
RNU6-850P,118968
RNA5SP143,118970
RNU6-273P,118971
RNA5SP364,118972
RNU7-116P,118973;218497
RNU7-70P,118974
RNU6-143P,118975
RNU6-210P,118976
RNU6-703P,118977
RNU6-577P,118978
RN7SKP96,118979
RNU6-445P,118980
RNA5SP54,118982
RNU2-31P,118985
RNU6-1092P,118986
RNU6-255P,118988
RNU6-250P,118989
RNU6-856P,118990
RNU6-943P,118991;202859
RNU7-4P,118992
RNU6-714P,118993
RNU4ATAC10P,118995
RNU6-182P,118998;274860
RNA5SP471,118999
RNU6-341P,119000
RNU6-835P,119001
RN7SKP60,119005
RNU6-56P,119006
RNU7-11P,119007
RN7SKP272,119008
RNU6-958P,119012
RNA5SP420,119013
RNU6-1006P,119014
RNU6-345P,119015
RN7SKP2,119016
RN7SKP233,119017
RNU6-410P,119018
RNA5SP337,119019
RNU6-388P,119021
RNU6-148P,119023
RNVU1-23,119025
RN7SKP11,119026
RNA5SP135,119027
RNA5SP533,119028
RNU6-1212P,119029
RNA5SP186,119030
SCARNA21,119031
RNU6-467P,119032
RN7SKP99,119033
RNU6-419P,119034
RNA5SP101,119036
RNU2-46P,119037
RNA5SP230,119038
RNU1-117P,119039
RN7SKP5,119041
RNA5SP503,119042
RNU6-389P,119043
RNU6-1271P,119044
RNU6-375P,119045
RNU6-570P,119046
RNU6-448P,119047
RNU6-1183P,119048
RNA5SP278,119049
RNA5SP243,119050
RNU6-909P,119051
RNU7-188P,119054
RNA5SP312,119056
RN7SKP98,119057
RNU6-334P,119058
RNU6-1137P,119059
RNU6-1213P,119060
RN7SKP197,119061
RNU6-430P,119062
RNU6-1236P,119064
RNU6-699P,119065
RNU6-548P,119067
RNU6-685P,119069
RNU6-1096P,119070
RNU6-303P,119071
RNA5SP342,119072
RNU6-894P,119073
RNA5SP330,119075
SCARNA3,119076
RNU6-1003P,119077
RNU6-201P,119078
RNU6-158P,119079
RNU6-789P,119080
RNU6-762P,119082
RNU6-365P,119086
RNA5SP404,119088
RNU6-64P,119089
RNU6-218P,119090
RNU6-1015P,119091
RNU6-231P,119092
RNU6-1223P,119093
RNU7-172P,119094
RNU6-1220P,119095
RNA5SP423,119096
RNU6-1270P,119097
RNA5SP340,119098;215799
RNA5SP290,119099
RNU6-264P,119100
RNU6-897P,119101
SCARNA1,119103
RNU6-1314P,119104
RNA5SP490,119105
RNA5SP165,119106
RNU6-58P,119107
RNU6-232P,119108
RNU4ATAC9P,119109
RNA5SP40,119110
RNA5SP402,119111
RNA5SP170,119112
RN7SKP258,119113
RNU6-993P,119114
RN7SKP147,119115
RNA5SP400,119116
RNA5SP159,119119
RNU6-1057P,119120
RNU6-1028P,119121
RNA5SP70,119123
RN7SKP183,119124
RNU6-165P,119125
RNU6-367P,119126
RN7SKP234,119127
RNU7-35P,119128
RNU6-844P,119129
RNA5SP66,119131
RNU6-111P,119132
RNU1-54P,119134
RNU6-1073P,119135
RNU6-1231P,119138
RNU6-667P,119139
RNU6-1315P,119140
RNU6-889P,119141
RNA5SP380,119142;274010
RNU1-45P,119143
RN7SKP105,119144
RNU6-1261P,119145
RNU6-176P,119146
RN7SKP283,119147
SNORA50B,119148
MIR2355,119149
RN7SKP256,119150
RN7SKP64,119152
RN7SKP35,119154
RN7SKP40,119155
RNU6-902P,119156
RNU6-731P,119157
RNU7-156P,119158
RNU6-1238P,119159
RNU2-12P,119160
RNU6-464P,119161
MIR2116,119164
RNA5SP291,119165
RNU6-299P,119166
RNU4ATAC5P,119168
RNU6-706P,119169
RNA5SP47,119170
RNA5SP454,119171
RNU7-181P,119174
RNU4-60P,119176
SNORA31B,119178
RN7SKP289,119179
RNU7-77P,119180
RNA5SP415,119181
RNU7-128P,119182
RN7SKP57,119183
RNA5SP437,119184
RNU6-494P,119187
RNU6-711P,119188
RNU6-709P,119190
RNU6-794P,119192
RN7SKP295,119194
RNU6-586P,119195
RN7SKP92,119196
RNA5SP169,119197
RNU6-1116P,119198
NRON,119199
RNA5SP373,119200
RNU4ATAC17P,119201
RNA5SP106,119202
RNU6-840P,119203
RNU6-537P,119205
RNU6-1174P,119206
RNU1-104P,119208
RNA5SP179,119211
SNORD36,119212
RNU2-19P,119214
RNU7-161P,119215
RNU2-60P,119216
LINC02995,119224
LINC02237,119229
IGLVIV-65,119234
IGHVII-40-1,119237;206745
SEPTIN10P1,119259
LINC01603,119260
SMIM18,119266
CPNE3,119271
LINC03021,119273;188985;204037;204269
LINC01605,119279
YTHDF3,119287
MAILR,119303
LINC00534,119314
MINCR,119324
LOXL2-AS1,119333
ADAM7-AS2,119341
ABRAXAS1P2,119344
PCDHGA6,119347
CFAP418-AS1,119350
IGKV2-38,119356;204574
IGKV1D-32,119361
IGHV3-30-2,119370;204497
MTCYBP19,119373
UBE2HP1,119376
DPPA3P7,119380
SNTG1,119383
IGLV3-24,119387
LINC02099,119401
UNC13A,119407
MTND5P41,119408
LINC01030,119414
FAM83A-AS1,119427
RBPMS-AS1,119429
PAICSP4,119449
HOXA-AS2,119456
CYCSP22,119461
C8orf88,119468
IGKV2-14,119476;204478
IGHVII-74-1,119477;206389
LINC02153,119478
FTH1P11,119482
HMGB1P19,119483
LINC00824,119487;205615
TENM2,119490
TRAPPC2P2,119493
HSPE1P18,119503
STAU2-AS1,119505
LINC01606,119512;204027
IGHVIII-13-1,119514;205686
UBE2V2,119528
RALYL,119535
IGHVIII-67-3,119545;204648
PCBP2P2,119556
ST3GAL1,119562
LNMICC,119564
MIR124-1HG,119569;213717
KBTBD11-AS1,119570;206122
LINC00967,119582
IGLC4,119583
CA3-AS1,119590
IGHV3-33-2,119596;206613
LINC00051,119597
EVX1-AS,119617
IGHVII-44-2,119619;206248
LINC03022,119623;216163
LINC01484,119624
IGKV1-35,119633;205430
CNBD1,119637
DSTNP3,119653
PCAT1,119658
SDR16C6P,119672;125635
CDH12P4,119718;196607
TMEM97P2,119723
ANK3-DT,119735
MAPK6P4,119754
UFM1P3,119760
MYBL1,119766
IGHVII-22-1,119769;205383
ADGRB1,119775
TOX-DT,119778
MTND1P5,119786
IGHVII-1-1,119787;206418
DENND3-AS1,119788
BHLHE22-AS1,119789
GASAL1,119790
LINC01944,119796
LINC01592,119805
MIR3142HG,119807
IGHVII-15-1,119811;205995
CDH12P3,119815
IGKV3OR22-2,119823
LINC02842,119831
CLN8-AS1,119836;204058
MTCO2P4,119845
IGLV1-62,119878
DLGAP2-AS1,119883;204169;204736;204836
RHPN1-AS1,119920
PCDHGA5,119940
PLEKHA2,119941
LINC03090,119960
IGKV2-19,119999;204265
HOXA13,120003
ZFHX4-AS1,120010
MTND4LP26,120011
IGKV2D-23,120045
ATOX1-AS1,120048
IGHVIII-47-1,120052;206320
MIR2052HG,120055
XRCC6P4,120058
FAM85B,120065;276128
PNMA2,120075
IKBKB-DT,120076
IGHV3-25,120085;206158
LINC01300,120093;204570;273161
PPIAP86,120101
IGHVIII-22-2,120105;204964
NPM1P52,120123
LINC00293,120137
LINC02159,120159
IGKV2-26,120163;205537
IGHV1-12,120165;204074
TNFRSF10A-AS1,120166
ASNSP1,120169;212638
PCDHGA7,120181
IGLV3-15,120210
IGHV7-56,120226;205856
HRURF,120231
FAM90A11,120232
SEC11B,120236
KCNIP1-OT1,120240
RPL7AP80,120246;205992
IGLVVII-41-1,120256;201310
IGHV3-6,120258;206258
LINC01845,120268
IGHV3-63,120272;204928
IGKV2D-38,120273
LINC01933,120281
CDH12P1,120284
IGLV3-13,120319
MYL12AP1,120333
CDC42P3,120336
SLC45A4-AS1,120362
MARK2P11,120365
NARS1P2,120366
KBTBD11-OT1,120381;206032;208009
IGHV3-37,120385;206710
DPPA3P9,120391
FER1L6-AS1,120405
SLC10A5,120406
IGLVIV-64,120418
MRPL57P7,120420
OXR1-AS1,120428
LINC02845,120448
IGKV2D-36,120475
CDC42P5,120485
PENK-AS1,120492
LINC01485,120504
SOD1P3,120511
NKX6-3,120528
MAPK6P5,120532
IGKV2-23,120556;206337
LINC01111,120558
HMGB1P23,120569
IGHVII-26-2,120576;204661
CCT3P1,120609
PYDC2,120636
RPL26L1-AS1,120637
IGKV2-10,120652;204214
IGHVIII-2-1,120661;205529
HOXA-AS3,120666
SUMO2P18,120689
TMCC1P1,120713
SUMO2P19,120734
LINC02855,120736
PGAM5P1,120737
KRT18P41,120738
LINC03084,120741
LINC03018,120748
RPLP0P9,120752
IGKV1D-22,120765
PSAT1P1,120779
ADAM7-AS1,120798
IADEN,120814
RPL10P19,120821;217513
NRG1-IT3,120828
NACA4P,120842
NDST1-AS1,120843
NKAIN3,120852
RPL12P22,120876
TUG1,120880
IGHVII-60-1,120882;206070
RNU6-988P,120884
IGLV3-17,120900
CLDN23,120906;215491
RPL6P32,120911
IGKV3D-31,120930
WASHC5-AS1,120939
ALG11,120950
DUTP2,120960
LINC02365,120969
PIGFP1,120975
IGHV3-32,120977
LINC01288,120984
DUXAP2,120992
IGHV7-34-1,120994;206060
PKIA-AS1,121033
IGHVII-62-1,121068;204947
MRPS36P3,121069
C8orf44-SGK3,121074
IGKV1-32,121075;204816
IGLVI-20,121081
IGHEP2,121092
ALG1L13P,121104;214396
IGHVIV-44-1,121118;206240
IGLV3-2,121128
CDRT4,121137
TRMT10BP1,121159
RPL10P18,121166
MTND6P19,121180
IGHV8-51-1,121184;206378
IGHV1-68,121217;206244
IGLV10-67,121225
SUMO2P16,121251
PCDHGB4,121255
FAM90A12,121271;276624
LINC01609,121280
IGLVI-68,121299
IGHVII-53-1,121310;204113
LINC01289,121322
RAB9BP1,121350
IGKV3D-25,121367
LINC03023,121373;124601
BTF3P12,121388
EEF1B2P2,121393
LINC03047,121398
PPIAP84,121425
SLC2A3P1,121433
KRT8P3,121436
IGLC5,121437
HOXA10-AS,121460
LINC01170,121469
BTF3P3,121472
IGHV1-67,121479;204498
NDUFA5P2,121489
MAP2K1P1,121501
MIR124-2HG,121505
MAFA-AS1,121526
IGHV3-52,121534;205887
LPL,121537
IGHVII-51-2,121542;204042
CYCSP23,121545
IGKV2D-18,121549
WBP1LP10,121551
IGLV1-41,121554;202907
IGHVII-46-1,121558;204823
TENM2-AS1,121559
LINC02949,121576;275998
COX6B1P4,121587
IGHVIII-67-2,121610;205090
SDAD1P1,121660;125653
LINC02143,121687
VN1R46P,121697
ATXN7L3B,121706
POTEA,121709
RANP9,121715
IGLVI-38,121739;201628
IGHVII-65-1,121747;205666
LINC03093,121750
IGKV2-36,121753;204439
FER1L6-AS2,121783
ACTBP6,121788
ARF1P3,121790
INTS9-AS1,121806
IGHV3-62,121808;205807
HMGB1P46,121813
IGLV3-29,121832
LINC01591,121847
IGLVIV-53,121853
IGHV1-17,121865;205346
RFPL4AP7,121866
IGHV3-57,121887;206314
LINC02839,121899
MTUS1-DT,121900
ATP5PFP3,121918
IGKV2D-10,121934
VTA1P2,121945
IGLVIV-59,121957
HMGB1P41,121971
TPM4P3,121974
THAP12P7,121982
IDI1P2,121984
LINC03020,121993
GRHL2-DT,122002
RPL7P20,122041
LINC01932,122055
SNRPCP17,122062;276133
SNHG6,122078
C4orf46P3,122081
LINC01414,122095
IGHVIII-26-1,122116;205418
IGHV3-42,122137;205097
CYP4F44P,122149
NRG1-IT1,122168
IGLVV-58,122169
HPYR1,122181
LINC02866,122207
RPL31P40,122224
MTCO1P4,122233
EIF5AL1,122262
IRGM,122264
LNCOC1,122286
UQCRB-AS1,122288
ZNF260,122320
MTND6P3,122324
OSGEPL1-AS1,122360
IMPDH1P6,122365
IGLV2-28,122388
CARS1P2,122394
KRT18P37,122415
IGHV3-22,122425;205325
HIGD1AP18,122434
MRPL9P1,122447
IGLV3-26,122458
LINC02219,122463
RPL7L1P18,122484
PCDHGB6,122489
FAM90A24,122491
SUMO2P20,122502
PPIAP85,122511
CTNNA1-AS1,122535
CHILL1,122537
IGHV3-36,122545;204253
NRBF2P4,122568
IGHV4-55,122582;204876
LINC01299,122595
NPIPB13,122608
IGHV7-40,122652;206110
IGHVII-28-1,122699
ENTPD4-DT,122708
SIRLNT,122716
MAL2-AS1,122734
H2AZP7,122743
MRPL49P2,122751
NPM1P6,122772
RN7SL260P,122787
IGHVII-78-1,122789
PRSS51,122829;275918
IGLVVI-22-1,122861
MIOXP1,122878
LINC02950,122888;218420
LINC02209,122915
SLC2A3P4,122929
NDUFB9P3,122939
HNRNPA1P7,122942
MIR151A,122945
NKX2-1-AS1,122961
GRPEL2-AS1,122964
IGKV2-29,122973;204765
HNRNPA1P36,122982
WWP1-AS1,122995
MTND2P7,123006
HMGN1P28,123009
LINC01938,123010
IGLVI-56,123011
TPM3P3,123012
PSMC2P2,123023
